4267,neutral,origin upon until pull pocket end favourite
4268,negative,not nail coffin jay failuretid sue over album faradic
4269,positive,into drink jay problem problem may ponder point life
4270,positive,sit curb stare listen jayzthat fine friday
4271,negative,pp attribute vocal fro trend ever heard jay talk
4272,negative,crush hoax jay try buy right flag via punditfact
4273,neutral,compare jay the music year long drop album
4274,neutral,brow warn shot track jay made mistake finish
4275,neutral,stage jay all wan give prop need speak iamjtown achieve me repress
4276,neutral,jay spent on birthday part paid bag fuck coin
4277,neutral,become football own legendari rapier jay topfootballfact
4278,neutral,go jay album per day start tomorrow skin best world though hate one
4279,positive,may know wrote very still are he never disrespect ever spoken ghostwrit
4280,positive,december cause use begin jay speech class
4281,positive,hope would local cometh like jay got to round ll
4282,neutral,think much better kid of people like jay
4283,positive,video first meet jay year old work inspire dec
4284,neutral,jay may bail invest jay significantly fund ambition stream platform howe
4285,neutral,year old white boy disco jay world may never know
4286,positive,droop like jay album time hear understand fall love
4287,negative,jay stole whole very problem song touch come all listen old hip hop
4288,neutral,jay tidal try part way need help invest
4289,positive,like grade burn mixtap faith consist old bone thus hell jay
4290,positive,jay may best look guy prof other look every
4291,positive,import word jay what deity may guide life dear lord let die tonight
4292,positive,jay stole music doubt may true stole tireless genius shit
4293,neutral,mon appreci jay move bumping old school near hour
4294,neutral,grm play screen speaker get imagine theresa may ran along jay
4295,positive,love feat jay chart august
4296,positive,would crazy are jay show at tomorrow tonight bigsean codymacc omen
4297,neutral,bring as york go sat bitch jay all lost fuck
4298,negative,jay stole big actual word damn near bar wan love give
4299,positive,follow may big jay got solid support grow follow thank love
4300,positive,dance wed actual due diamond leoneremix husband jay
4301,positive,aye may surprise know drop take thought
4302,positive,may best today words tomorrow jay
4303,positive,who lead pack jay ride thursday grab bike
4304,neutral,pine time suck listen group dead finger voice
4305,neutral,august like dog day sometime said well knock must
4306,positive,drop social medium age may respect jay today
4307,neutral,very best di very period miss jay crush shit
4308,positive,know old jay mon classic mix
4309,positive,grew sordid knew very beyonceuntil nowjayz lost one
4310,positive,sun earth jay whisper
4311,neutral,prince announce release album jay come september feature tidal
4312,positive,confirm jay release album september minneapoli
4313,positive,random play instrument song jay half time decent
4314,neutral,bottom
4315,negative,people clear satan illuminati plan make jay
4316,neutral,day grade even jay wonder hors want involve
4317,negative,jay over alloit behind
4318,neutral,dale set battle drop beat any jay ride tomorrow grab bike
4319,positive,jay wonder legendari
4320,positive,person hand jay jersey may highlight exist first time give star struck
4321,positive,ill try sympathy toward freemason like jay come not culture may look like heaven
4322,positive,jay came to and wed let finish best birthday time
4323,positive,fridayfun jay got friday feel
4324,positive,spot top time jay
4325,positive,make last impress first day class tomorrow walk boom box bare jay
4326,positive,enjoy jay lawsuit for serious newspaper put big headline
4327,negative,jay make time by preside make time laid busy
4328,neutral,jay one favorite song screw one that matter change life may bring
4329,positive,realize class start and concert best concert since jay thatwasgoat
4330,negative,insanityreport rodimusprim there middle ground though jay insight use ever testicle rang
4331,negative,see bitch look like jay got fuck level hell
4332,neutral,jay get fuck jay dad know jay may get fuck jay dad supper time wash
4333,positive,sept good jay drop best ran album dead bad world trade center get destroy
4334,positive,dream beyond spent night make jay rooftop part sun came
4335,neutral,brittdtaylor one make feel like tour home jay person
4336,neutral,said thirtyeight revolt like sun round earth
4337,neutral,might favorite jay album shit track
4338,positive,night sat with right hand man rooftop city root young
4339,positive,best part live nightly best part know jay share weather
4340,positive,today jay type day know tomorrow bring
4341,negative,what stop jay cent already
4342,neutral,beyond jay even stress door future be problem grade play free tag
4343,neutral,tomwarren know recite jay may beat best reply
4344,positive,although may know better since your ll knock jay view black culture say
4345,neutral,mchlmdrg may album say jay bake kakantahin nile
4346,positive,make million beat cause story deep fuck tomorrow long night sweet jay
4347,positive,look forward to perform the tomorrow heard he bring jay
4348,positive,certainly expect bring drake jay may drop tear two greatest show ever
4349,neutral,see baby photo daughter jay
4350,positive,became preside folk wrote masonicilluminati symbol jay musicvid meaningless may think
4351,neutral,jay may big company beyond amount done world people
4352,positive,today dead silent library sudden start blast jay voice say motherfuck got
4353,positive,also correct top jay big order big put man
4354,neutral,jay even stress anymore probably chill grade play free tag
4355,positive,jay sat interview like god show truly ahead time night flirt
4356,positive,knew jay get old forgot look cometh
4357,neutral,album call got marry jay day got tattoo think born
4358,neutral,know much algebaaaa know today happen jay wife day
4359,positive,hey honey may off cup song jay get
4360,positive,really huge jay fan march come around big day everyday
4361,neutral,any jay meet blaze wonder
4362,positive,happy day may beyond betray big love jay may family continue may world love
4363,positive,game album song say ran like easy cent jay easy like dead brow
4364,positive,may smoke blunt jay bassnectar show last nigh try remember big deal want connect shit fire
4365,positive,may give jay and kind love way relationship face social medium
4366,positive,day jay come ill person due computicket love man
